id,name,doi,paragraph,synonyms,language,authors
457,pandas,10.3390/ma14164507,"First, all data is converted to the form of DataFrame from pandas library [52]","PANDAseq,Pandas”,panda: pipeline for analyzing brain diffusion images,pandastable,PANDAseq2,PANDAseq33,pandas Python package,PANDA+,Panda,Python pandas package,Pandat,python pandas,PANDASEQ,PANDAseq28,Pandda,PANDAR,pandas,PANDA),Pandas4,PandaT,Pandas qcut,pandas Python library,pandaseq,pandaR,panda,PANDAseq57,pandas®,PANDAT,Pandaset,ANDAS,Pandas32,Python pandas,pandas0,PANDAse,PandaSeq32,PAND,Pandas9,PandaR,panda: a pipeline tool for diffusion mri,PANDDA,PANDAseq38,PANDASeq36,PANDASeq2,PandaS,PANDAseq42,PANDASeq,PANDAseq),pipeline for analyzing brain diffusion images,PANDAs,PandaSeq2,Pandas,PandaSeq,PANDA,panda-tool,Pandas-0,Pandas©,PANDAs PDA,Python package pandas,Pandaseq,Pand,PandaX,pandda,pandas Python,PandasTools,PANDAA,python pandas scripts,PANDAS,PANDAs PtDA,panda (pipeline for analyzing brain diffusion images)",,"Piotr Macioł,J. Falkus,Paulina Indyka,B. Dubiel"
458,paramtest,10.1186/s12874-019-0742-8,"The simulations were all conducted in the R programming language using the simglm, paramtest and lme4 packages",R package paramtest,R,"Oscar L. Olvera Astivia,Anne Gadermann,Martin Guhn"
459,paramtest,10.1186/s40359-021-00596-5,"Minimum sample size for establishing medium-sized effects (Beta = 0,5) was estimated at n = 250 (logistic multiple regression, power ≥ 0.80 for all random and fixed effects, a skewed level 1 predictor, a standard normal level 2 predictor, an interaction, 10 simulations) with a shiny R web application and its R packages lme4, simglm and paramtest [29]",R package paramtest,R,"Valérie Broers,Melina Van Scharrenburg,Lily Fredrix,Johan Lataster,Ansje Löhr,Nele Jacobs"
460,paramtest,10.3389/fpsyt.2018.00748,"An a priori power analysis was applied through the lme4, simglm (57), and paramtest (58) R packages, on a model with two fixed dichotomic factors, and a random factor with σ2 = 0.50",R package paramtest,R,"Antonietta Curci,Tiziana Lanciano,Fabiana Battista,Sabrina Guaragno,Raffaella Maria Ribatti"
461,patchwork,10.1038/s41598-020-78747-8,"Figures were generated using the packages ggplot2, ggpubr, patchwork, plotROC, pROC, unikn and viridis","Patchwork.plot,patch,PATCH,Patchwork,Patch,PatchworkCG,Patchwork ASCNA,patchwork",,"Aurea B. Martins-Bach,Damien Bachasson,Ericky Caldas de Almeida Araújo,Lucas Soustelle,Paulo Loureiro de Sousa,Yves Fromes,Pierre G. Carlier"
462,patchwork,10.1038/s42003-021-02407-4,"All statistical analysis was conducted in the R Statistical Environment (v3.2.4,), using generalised linear models (GLM) and linear mixed-effects models (LMM) in the packages “lme4”, “car”, “MuMIn”, “multcomp”, “partR2”, “patchwork”, “ltm”, and “ggplot2”","Patchwork.plot,patch,PATCH,Patchwork,Patch,PatchworkCG,Patchwork ASCNA,patchwork",R,"Lauren E. Nadler,Mark I. McCormick,Jacob L. Johansen,Paolo Domenici"
463,patchwork,10.1111/eva.13237,"All spatial data, including the environmental inputs and results from the models (see below), were visualized using the R packages “raster” (Hijmans, 2019), “rgdal” (Bivand et al., 2019), “rgeos” (Bivand & Rundel, 2020), and “ggplot2” (Wickham, 2016), and figures were produced using R packages “ggpubr” (Kassambara, 2019), “gridExtra” (Auguie, 2017), “patchwork” (Pedersen, 2020), and “ggrepel” (Slowikowski, 2020).","Patchwork.plot,patch,PATCH,Patchwork,Patch,PatchworkCG,Patchwork ASCNA,patchwork",R,"Anusha P. Bishop,Giuseppe Amatulli,Chaz Hyseni,Evlyn Pless,Rosemary Bateta,Winnie A. Okeyo,Paul O. Mireji,Sylvance Okoth,Imna Malele,Grace Murilla,Serap Aksoy,Adalgisa Caccone,Norah P. Saarman"
464,patchwork,10.1186/s13567-021-00981-3,"All calculations and plot generation were performed in R (v 3.6.1) [28] using the packages: tidyverse (v 1.3.0) [29], helfeRlein (v 0.2.2) [30], plotly (v 4.9.2.1) [31], ggsignif (v 0.6.0) [32], ggplot2 (v 3.3.2) [33], grid (v 3.6.1) [28], gridExtra (v 2.3) [34], FactoMineR (v 2.3) [35], factoextra (v 1.0.7) [36], ggrepel (v 0.8.2) [37], and patchwork (v 1.0.1) [38].","Patchwork.plot,patch,PATCH,Patchwork,Patch,PatchworkCG,Patchwork ASCNA,patchwork",R,"Christine Weiße,Denise Dittmar,Beata Jakóbczak,Volker Florian,Nicole Schütze,Gottfried Alber,Kristin Klose,Stephan Michalik,Peter Valentin‐Weigand,Uwe Völker,Christoph Georg Baums"
465,patchwork,10.7554/eLife.60122,"All data preparation, cleaning, analysis and plotting was done in R version 3.6.1 (R Development Core Team, 2019) using packages ggplot2 (Wickham, 2016), dplyr (Wickham et al., 2019), readxl (Wickham and Bryan, 2019a), patchwork (Pedersen, 2019), binom (Dorai-Raj, 2014), tidyr (Wickham and Henry, 2019b) and ggridges (Wilke, 2020)","Patchwork.plot,patch,PATCH,Patchwork,Patch,PatchworkCG,Patchwork ASCNA,patchwork",R,"Benny Borremans,Amandine Gamble,Katherine C. Prager,Sarah K. Helman,Abby M. McClain,Caitlin Cox,Van Savage,James O. Lloyd‐Smith"
466,pdftables,10.3389/fneur.2020.00729,The pdftables library in R is not the only package that can perform this task,,R,"Thanh G. Phan,Anisha Haseeb,Richard Beare,Velandai Srikanth,Amanda G. Thrift,Henry Ma"
467,phylip,10.1186/1471-2164-14-862,The program dollop in the phylip package [92] was used to reconstruct the ancestral presence and absence of gene families along all branches of the phylogeny.,"phylip-3,(PHYLIP),Phylip,Phylipand,PHYLIP-3,Phyl,PHYLIPv3,Phylip3,PHYLIPS,phylip’,phylip MSA,PHYLIP60,Phylip Ver,RPhylip,phylip_var,phylip -T,Phylip Plot,Phylip-69,PHYLIP3,rphylip,phylips,Phylip2Tree,Phylip Tree,Phylip_REF,PHYLIP71,Phylip‐3,PHYLIP-ML,phylogeny inference package,PHYLIS,Phyllip,PHYLIP),Rphylip,PHYLIB,PHYL,Phylip-3,PHYLIP80,Phylip+NJ,phyl,PHYLIP52,hylip,Phylip),PhyliP,Phylip NJ,PHYLIP (ML),PHYLIP51,Phylip56,phylip3.6,Phylip4,PHYLIP55,PHYLIN,phylip),phylip -m,phylip,PHYLIP suit,PHYLogeny Inference Package,phylin,2PHYLIP,phylipFasta,PHYLIP24,phylipout,Phylips,Phylip-v3,PHYLIP pars,PHYLIP3.65,PHYLIP40,PHYLIPNEW,phylip.tree",,"Peter J.P. Croucher,Michael S. Brewer,Christopher J. Winchell,Geoff Oxford,Rosemary G. Gillespie"
468,phylip,10.1186/s12864-018-5300-y,"ACES is file-format compatible with Saguaro [15], yet supports multiple matrix formats, including phylip [16] (for more details, see the documentation at https://grabherrgroup.github.io/ACES/)","phylip-3,(PHYLIP),Phylip,Phylipand,PHYLIP-3,Phyl,PHYLIPv3,Phylip3,PHYLIPS,phylip’,phylip MSA,PHYLIP60,Phylip Ver,RPhylip,phylip_var,phylip -T,Phylip Plot,Phylip-69,PHYLIP3,rphylip,phylips,Phylip2Tree,Phylip Tree,Phylip_REF,PHYLIP71,Phylip‐3,PHYLIP-ML,phylogeny inference package,PHYLIS,Phyllip,PHYLIP),Rphylip,PHYLIB,PHYL,Phylip-3,PHYLIP80,Phylip+NJ,phyl,PHYLIP52,hylip,Phylip),PhyliP,Phylip NJ,PHYLIP (ML),PHYLIP51,Phylip56,phylip3.6,Phylip4,PHYLIP55,PHYLIN,phylip),phylip -m,phylip,PHYLIP suit,PHYLogeny Inference Package,phylin,2PHYLIP,phylipFasta,PHYLIP24,phylipout,Phylips,Phylip-v3,PHYLIP pars,PHYLIP3.65,PHYLIP40,PHYLIPNEW,phylip.tree",,"Jiangning Gao,Görel Sundström,Behrooz Torabi Moghadam,Neda Zamani,Manfred Grabherr"
469,phylip,10.1371/journal.pcbi.1000172,"We show that our model generally improves inference power in both simulated and real data and that it is easily implemented in the framework of standard inference packages with little effect on computational efficiency (we extended dnaml , in Felsenstein's popular phylip package).","phylip-3,(PHYLIP),Phylip,Phylipand,PHYLIP-3,Phyl,PHYLIPv3,Phylip3,PHYLIPS,phylip’,phylip MSA,PHYLIP60,Phylip Ver,RPhylip,phylip_var,phylip -T,Phylip Plot,Phylip-69,PHYLIP3,rphylip,phylips,Phylip2Tree,Phylip Tree,Phylip_REF,PHYLIP71,Phylip‐3,PHYLIP-ML,phylogeny inference package,PHYLIS,Phyllip,PHYLIP),Rphylip,PHYLIB,PHYL,Phylip-3,PHYLIP80,Phylip+NJ,phyl,PHYLIP52,hylip,Phylip),PhyliP,Phylip NJ,PHYLIP (ML),PHYLIP51,Phylip56,phylip3.6,Phylip4,PHYLIP55,PHYLIN,phylip),phylip -m,phylip,PHYLIP suit,PHYLogeny Inference Package,phylin,2PHYLIP,phylipFasta,PHYLIP24,phylipout,Phylips,Phylip-v3,PHYLIP pars,PHYLIP3.65,PHYLIP40,PHYLIPNEW,phylip.tree",,"Elena Rivas,Sean R. Eddy"
470,phylip,10.1371/journal.pcbi.1007731,"Thus, the importance given to phylip, especially in the abstract, is not understandable.","phylip-3,(PHYLIP),Phylip,Phylipand,PHYLIP-3,Phyl,PHYLIPv3,Phylip3,PHYLIPS,phylip’,phylip MSA,PHYLIP60,Phylip Ver,RPhylip,phylip_var,phylip -T,Phylip Plot,Phylip-69,PHYLIP3,rphylip,phylips,Phylip2Tree,Phylip Tree,Phylip_REF,PHYLIP71,Phylip‐3,PHYLIP-ML,phylogeny inference package,PHYLIS,Phyllip,PHYLIP),Rphylip,PHYLIB,PHYL,Phylip-3,PHYLIP80,Phylip+NJ,phyl,PHYLIP52,hylip,Phylip),PhyliP,Phylip NJ,PHYLIP (ML),PHYLIP51,Phylip56,phylip3.6,Phylip4,PHYLIP55,PHYLIN,phylip),phylip -m,phylip,PHYLIP suit,PHYLogeny Inference Package,phylin,2PHYLIP,phylipFasta,PHYLIP24,phylipout,Phylips,Phylip-v3,PHYLIP pars,PHYLIP3.65,PHYLIP40,PHYLIPNEW,phylip.tree",,"Mathilde Foglierini,Leontios Pappas,Antonio Lanzavecchia,Davide Corti,Laurent Perez"
471,phylip,10.7717/peerj.5089,We then exported new output files containing unlinked SNPS and converted these files from phylip to genpop format using a custom python script (Data S3),"phylip-3,(PHYLIP),Phylip,Phylipand,PHYLIP-3,Phyl,PHYLIPv3,Phylip3,PHYLIPS,phylip’,phylip MSA,PHYLIP60,Phylip Ver,RPhylip,phylip_var,phylip -T,Phylip Plot,Phylip-69,PHYLIP3,rphylip,phylips,Phylip2Tree,Phylip Tree,Phylip_REF,PHYLIP71,Phylip‐3,PHYLIP-ML,phylogeny inference package,PHYLIS,Phyllip,PHYLIP),Rphylip,PHYLIB,PHYL,Phylip-3,PHYLIP80,Phylip+NJ,phyl,PHYLIP52,hylip,Phylip),PhyliP,Phylip NJ,PHYLIP (ML),PHYLIP51,Phylip56,phylip3.6,Phylip4,PHYLIP55,PHYLIN,phylip),phylip -m,phylip,PHYLIP suit,PHYLogeny Inference Package,phylin,2PHYLIP,phylipFasta,PHYLIP24,phylipout,Phylips,Phylip-v3,PHYLIP pars,PHYLIP3.65,PHYLIP40,PHYLIPNEW,phylip.tree",Python,"Bruno A. S. de Medeiros,Brian D. Farrell"
472,powerGWASinteraction,10.1371/journal.pone.0083034,"On the other hand, the power of our study can only achieve 0.0063 when using powerGWASinteraction [25].",R package powerGWASinteraction,,"Wen-Hui Su,Yin Yao Shugart,Kai-Ping Chang,Ngan‐Ming Tsang,Ka-Po Tse,Yu‐Sun Chang"
473,psych,10.1111/bjep.12339,"The package ‘psych’ was used to perform regressions (Revelle, 2017) and the package ‘VennDiagram’ for producing Venn diagrams (Chen, 2018)","psych package for R,PsychicVR,R package ""psych"",psych R package,PSYCHO,PsychSim,Psych Map,PsychInfo,Psych R,PSYCHLOPs,Psych MD,PsychNet,psych R-package,PsychHID,Psychpy,PsychCorp,PsychMAP,Psych Net,psyche,r-package psych,psych”,Psychnet,Psychopy,PsychPy,Psychorus,R-package psych,psych Package,R psych,PsychLog,psych r-package,Psychenet,iPSYCH,psych,PsychoJS,package psych,R Software Packages psych,R psych package36,Psychosis,Package psych,PSYCHInfo,PSYCHLAB,Psychinfo,psych package,psychmeta,Psych*,PSYCHIC,PsychCare,PsychSci,Psyc,iPsych,Psychdata,R psych library,Psycho,Psychlops,NPSYCH,R package (psych,R library psych,PsychMap,PsychPark,PsychoPy3,PsychGene,PSYCHLOP,R-package “psych,R package: psych,psychenet,R language psych,psych’,PsychoPy,PsychCore,psychache,psycho,PsychSIGN,psychopy,Psychopy2,R library ‘psych’,PsychLab,psych R library,psych’ R package,R packages psych,Psychmeta,R package ‘psych,psych Package in R,PSYCHLOPS,R ‘psych’ package,R “psych,Psych-soc,PsychoPy2,Package “psych” - R,R project psych package,psych R,PsychRNN,R package,psych,PsychoPy1,Psychotic,Psychlab,Psych-DS,“psych,PSYCHinfo,PsychData,psychoEQ,R package “psych,Psychache,PsychChip,PSYCHE,PsychLit,psychInfo,PSYC,R ‘psych’,Psyche,PsychBITE,R “psych”,PsychTest,PsychoAge,PsychSocs,R ‘psych,Psych Soc,psychlit,PsychLIT,Psychid,PsychoFit,R-package ‘psych’,psych r,Psychopy3,RStudio psych package,PsychINfo,R package ‘psych’,Psychopy®,PsychINFO,Psychlit,R-package “psych”,PsychE,PsychTr,PsychINFo,r package psych,PsychoSig,R package “psych”,R package psych,R psych package,PsychoTSH,PsychNET",,"K.N. Allen,David Giofrè,Steve Higgins,John W. Adams"
474,psych,10.1186/s12998-018-0212-0,Data were exported to R [25] for the calculation of the reliability estimations (internal consistency) using the psych package [26],"psych package for R,PsychicVR,R package ""psych"",psych R package,PSYCHO,PsychSim,Psych Map,PsychInfo,Psych R,PSYCHLOPs,Psych MD,PsychNet,psych R-package,PsychHID,Psychpy,PsychCorp,PsychMAP,Psych Net,psyche,r-package psych,psych”,Psychnet,Psychopy,PsychPy,Psychorus,R-package psych,psych Package,R psych,PsychLog,psych r-package,Psychenet,iPSYCH,psych,PsychoJS,package psych,R Software Packages psych,R psych package36,Psychosis,Package psych,PSYCHInfo,PSYCHLAB,Psychinfo,psych package,psychmeta,Psych*,PSYCHIC,PsychCare,PsychSci,Psyc,iPsych,Psychdata,R psych library,Psycho,Psychlops,NPSYCH,R package (psych,R library psych,PsychMap,PsychPark,PsychoPy3,PsychGene,PSYCHLOP,R-package “psych,R package: psych,psychenet,R language psych,psych’,PsychoPy,PsychCore,psychache,psycho,PsychSIGN,psychopy,Psychopy2,R library ‘psych’,PsychLab,psych R library,psych’ R package,R packages psych,Psychmeta,R package ‘psych,psych Package in R,PSYCHLOPS,R ‘psych’ package,R “psych,Psych-soc,PsychoPy2,Package “psych” - R,R project psych package,psych R,PsychRNN,R package,psych,PsychoPy1,Psychotic,Psychlab,Psych-DS,“psych,PSYCHinfo,PsychData,psychoEQ,R package “psych,Psychache,PsychChip,PSYCHE,PsychLit,psychInfo,PSYC,R ‘psych’,Psyche,PsychBITE,R “psych”,PsychTest,PsychoAge,PsychSocs,R ‘psych,Psych Soc,psychlit,PsychLIT,Psychid,PsychoFit,R-package ‘psych’,psych r,Psychopy3,RStudio psych package,PsychINfo,R package ‘psych’,Psychopy®,PsychINFO,Psychlit,R-package “psych”,PsychE,PsychTr,PsychINFo,r package psych,PsychoSig,R package “psych”,R package psych,R psych package,PsychoTSH,PsychNET",R,"Kylie Fitzgerald,Michael Fleischmann,Brett Vaughan,Kevin de Waal,Sarah L. Slater,John Harbis"
475,psych,10.1186/s13068-015-0396-7,"The ade4, stat and psych packages of the R software (R version 2.13.2, http://www.r-project.org/) were used, respectively, for a principal component analysis (PCA; dudi.pca function), representation of the heatmap (heatmap function) and Pearson coefficient calculation (corr.test function).","psych package for R,PsychicVR,R package ""psych"",psych R package,PSYCHO,PsychSim,Psych Map,PsychInfo,Psych R,PSYCHLOPs,Psych MD,PsychNet,psych R-package,PsychHID,Psychpy,PsychCorp,PsychMAP,Psych Net,psyche,r-package psych,psych”,Psychnet,Psychopy,PsychPy,Psychorus,R-package psych,psych Package,R psych,PsychLog,psych r-package,Psychenet,iPSYCH,psych,PsychoJS,package psych,R Software Packages psych,R psych package36,Psychosis,Package psych,PSYCHInfo,PSYCHLAB,Psychinfo,psych package,psychmeta,Psych*,PSYCHIC,PsychCare,PsychSci,Psyc,iPsych,Psychdata,R psych library,Psycho,Psychlops,NPSYCH,R package (psych,R library psych,PsychMap,PsychPark,PsychoPy3,PsychGene,PSYCHLOP,R-package “psych,R package: psych,psychenet,R language psych,psych’,PsychoPy,PsychCore,psychache,psycho,PsychSIGN,psychopy,Psychopy2,R library ‘psych’,PsychLab,psych R library,psych’ R package,R packages psych,Psychmeta,R package ‘psych,psych Package in R,PSYCHLOPS,R ‘psych’ package,R “psych,Psych-soc,PsychoPy2,Package “psych” - R,R project psych package,psych R,PsychRNN,R package,psych,PsychoPy1,Psychotic,Psychlab,Psych-DS,“psych,PSYCHinfo,PsychData,psychoEQ,R package “psych,Psychache,PsychChip,PSYCHE,PsychLit,psychInfo,PSYC,R ‘psych’,Psyche,PsychBITE,R “psych”,PsychTest,PsychoAge,PsychSocs,R ‘psych,Psych Soc,psychlit,PsychLIT,Psychid,PsychoFit,R-package ‘psych’,psych r,Psychopy3,RStudio psych package,PsychINfo,R package ‘psych’,Psychopy®,PsychINFO,Psychlit,R-package “psych”,PsychE,PsychTr,PsychINFo,r package psych,PsychoSig,R package “psych”,R package psych,R psych package,PsychoTSH,PsychNET",R,"Stephen Andersen,Pieter Candry,Thais Basadre,Way Cern Khor,Hugo Roume,Emma Hernandez‐Sanabria,Marta Coma,Korneel Rabaey"
476,psych,10.1534/g3.117.300415,"Correlations were calculated in R using the cor, cor.test, or corr.test (from the “psych” package) functions","psych package for R,PsychicVR,R package ""psych"",psych R package,PSYCHO,PsychSim,Psych Map,PsychInfo,Psych R,PSYCHLOPs,Psych MD,PsychNet,psych R-package,PsychHID,Psychpy,PsychCorp,PsychMAP,Psych Net,psyche,r-package psych,psych”,Psychnet,Psychopy,PsychPy,Psychorus,R-package psych,psych Package,R psych,PsychLog,psych r-package,Psychenet,iPSYCH,psych,PsychoJS,package psych,R Software Packages psych,R psych package36,Psychosis,Package psych,PSYCHInfo,PSYCHLAB,Psychinfo,psych package,psychmeta,Psych*,PSYCHIC,PsychCare,PsychSci,Psyc,iPsych,Psychdata,R psych library,Psycho,Psychlops,NPSYCH,R package (psych,R library psych,PsychMap,PsychPark,PsychoPy3,PsychGene,PSYCHLOP,R-package “psych,R package: psych,psychenet,R language psych,psych’,PsychoPy,PsychCore,psychache,psycho,PsychSIGN,psychopy,Psychopy2,R library ‘psych’,PsychLab,psych R library,psych’ R package,R packages psych,Psychmeta,R package ‘psych,psych Package in R,PSYCHLOPS,R ‘psych’ package,R “psych,Psych-soc,PsychoPy2,Package “psych” - R,R project psych package,psych R,PsychRNN,R package,psych,PsychoPy1,Psychotic,Psychlab,Psych-DS,“psych,PSYCHinfo,PsychData,psychoEQ,R package “psych,Psychache,PsychChip,PSYCHE,PsychLit,psychInfo,PSYC,R ‘psych’,Psyche,PsychBITE,R “psych”,PsychTest,PsychoAge,PsychSocs,R ‘psych,Psych Soc,psychlit,PsychLIT,Psychid,PsychoFit,R-package ‘psych’,psych r,Psychopy3,RStudio psych package,PsychINfo,R package ‘psych’,Psychopy®,PsychINFO,Psychlit,R-package “psych”,PsychE,PsychTr,PsychINFo,r package psych,PsychoSig,R package “psych”,R package psych,R psych package,PsychoTSH,PsychNET",R,"Jason E. Miller,Liye Zhang,Haoyang Jiang,Yunfei Li,B. Franklin Pugh,Joseph C. Reese"
477,psych,10.3389/fpsyt.2021.498614,"Means, standard deviations, and Cronbach's alphas of each scale, and their correlations were analyzed using the psych package [ver","psych package for R,PsychicVR,R package ""psych"",psych R package,PSYCHO,PsychSim,Psych Map,PsychInfo,Psych R,PSYCHLOPs,Psych MD,PsychNet,psych R-package,PsychHID,Psychpy,PsychCorp,PsychMAP,Psych Net,psyche,r-package psych,psych”,Psychnet,Psychopy,PsychPy,Psychorus,R-package psych,psych Package,R psych,PsychLog,psych r-package,Psychenet,iPSYCH,psych,PsychoJS,package psych,R Software Packages psych,R psych package36,Psychosis,Package psych,PSYCHInfo,PSYCHLAB,Psychinfo,psych package,psychmeta,Psych*,PSYCHIC,PsychCare,PsychSci,Psyc,iPsych,Psychdata,R psych library,Psycho,Psychlops,NPSYCH,R package (psych,R library psych,PsychMap,PsychPark,PsychoPy3,PsychGene,PSYCHLOP,R-package “psych,R package: psych,psychenet,R language psych,psych’,PsychoPy,PsychCore,psychache,psycho,PsychSIGN,psychopy,Psychopy2,R library ‘psych’,PsychLab,psych R library,psych’ R package,R packages psych,Psychmeta,R package ‘psych,psych Package in R,PSYCHLOPS,R ‘psych’ package,R “psych,Psych-soc,PsychoPy2,Package “psych” - R,R project psych package,psych R,PsychRNN,R package,psych,PsychoPy1,Psychotic,Psychlab,Psych-DS,“psych,PSYCHinfo,PsychData,psychoEQ,R package “psych,Psychache,PsychChip,PSYCHE,PsychLit,psychInfo,PSYC,R ‘psych’,Psyche,PsychBITE,R “psych”,PsychTest,PsychoAge,PsychSocs,R ‘psych,Psych Soc,psychlit,PsychLIT,Psychid,PsychoFit,R-package ‘psych’,psych r,Psychopy3,RStudio psych package,PsychINfo,R package ‘psych’,Psychopy®,PsychINFO,Psychlit,R-package “psych”,PsychE,PsychTr,PsychINFo,r package psych,PsychoSig,R package “psych”,R package psych,R psych package,PsychoTSH,PsychNET",,"Toshiyuki Himichi,Hidekazu Osanai,Takayuki Goto,Hiroyo Fujita,Yuta Kawamura,Adam Smith,Michio Nomura"
