name;candidate_urls;doi;paragraph
classifierplots;https://cran.r-project.org/web/packages/classifierplots/index.html,https://github.com/adefazio/classifierplots;10.3390/jcm9051587;To check for the model accuracy, we computed the area under the ROC curve (discrimination) and calibration plot (calibration) using “classifierplots” and “givitiR” packages of R respectively [35,36]
EMSS;https://cran.r-project.org/web/packages/EMSS/index.html,https://github.com/SangkyuStat/EMSS;10.1093/rpd/nct222;"and J.R.]; EMSS has received payments from operators and regulatory authorities for conducting RF measurement surveys [M.V.W.]."
EMSS;https://cran.r-project.org/web/packages/EMSS/index.html,https://github.com/SangkyuStat/EMSS;10.3390/ijerph6020798;EMSS [58,65–68].
EMSS;https://cran.r-project.org/web/packages/EMSS/index.html,https://github.com/SangkyuStat/EMSS;10.1038/s41598-021-82390-2;Distribution of Trichechus species in the world, map made by EMSS with Rstudio v.1.3 using distribution shapefile from IUCN database, script available at author’s Github webpage (https://github.com/souzaems/scripts/blob/master/map_on_R.r).
KSD;https://cran.r-project.org/web/packages/KSD/index.html;10.1186/1471-2105-10-S11-S19;It shows that KSD is more robust than PageRank against incorrect annotations.
KSD;https://cran.r-project.org/web/packages/KSD/index.html;10.1186/1472-6963-10-239;The differences in subjective sleep quality measured using KSD were relatively small, albeit significant for some of the variables
KSD;https://cran.r-project.org/web/packages/KSD/index.html;10.1186/1471-2105-10-S11-S19;Experimental results on artificial data show that KSD is more robust than the well-known PageRank against incorrect annotations
text;https://cran.r-project.org/web/packages/text/index.html,https://github.com/OscarKjell/text/;10.3389/fpsyg.2021.602581;The supervised dimension projection (SDP) plot from the text-package was used to visualize the word responses
graticule;https://cran.r-project.org/web/packages/graticule/index.html,https://github.com/mdsumner/graticule;10.1038/s41598-019-47374-3;All analyses were conducted in R version 3.3.1 with packages raster, geosphere, graticule, CircStats and mvnmle.
mltest;https://cran.r-project.org/web/packages/mltest/index.html;10.1038/s41598-020-63220-3;Overall accuracy, balanced accuracy, precision, and recall have been calculated using the mltest package for the R programming language.
mltest;https://cran.r-project.org/web/packages/mltest/index.html;10.3390/ijms22063251;In order to evaluate the performance of the fitted model, M-fold cross-validation with 10 folds using the function perf was performed and the following additional performance measures were calculated: multi-class area under curve (AUC) (function ml_test of the package mltest), the R2 of the fitted vs
mltest;https://cran.r-project.org/web/packages/mltest/index.html;10.7554/eLife.62148;The multiclass log-gain, and the class-specific precision and recall were computed with the R packages MLmetrics and mltest.
mvSLOUCH;https://cran.r-project.org/web/packages/mvSLOUCH/index.html;10.7717/peerj.8085;"It is similar in scope to other packages such as ℓ1ou and mvSLOUCH, but it uses a more complex model allowing for trait correlations (Bartoszek et al., 2012; Khabbazian et al., 2016)"
mvSLOUCH;https://cran.r-project.org/web/packages/mvSLOUCH/index.html;10.3389/fphys.2019.01400;We furthermore had to assume that the rate of adaptation of the landmark pairs with respect to a given hypothesis was the same for all landmarks (see Supplementary Description A3, Figure 1, and Supplementary Tables S3–S6 for further justification of this approach, evidence that our assumption is reasonable, results from this comparative analysis, and optimal body shape estimates for each salinity classification as predicted by mvSLOUCH).
mvSLOUCH;https://cran.r-project.org/web/packages/mvSLOUCH/index.html;10.1186/s12859-018-2413-x;Furthermore, Bartoszek and Lio’ [45] used a branching Brownian motion (BM) process, implemented in the mvSLOUCH package [37], to distinguish between competing phylogenetic trees for bacterial species
smd;https://cran.r-project.org/web/packages/smd/index.html;10.1038/s41598-020-72272-4;"""All statistical calculations were performed using R version 3.4.2 (The R Foundation for Statistical Computing, Vienna, Austria) using the “Survival”, “MatchIt”, “dplyr”, “smd"""", “ggplot2”, “GGally”, “survminer”, “Zelig”, “twang” and “rms” packages"""
smd;https://cran.r-project.org/web/packages/smd/index.html;10.3390/ijms21061925;In smd, an external moving spring needs to be defined
smd;https://cran.r-project.org/web/packages/smd/index.html;10.3390/ijms21061925;It should be noted that in smd runs, the measured works versus collective variable differ also for very similar initial configurations
SimVitD;https://cran.r-project.org/web/packages/SimVitD/index.html;10.1038/s41598-021-90019-7;The package SimVitD provides this option
pbs;https://cran.r-project.org/web/packages/pbs/index.html;10.1186/s12885-019-5724-z;The mixed effect-model was performed in R using the lme4 and pbs packages [26]
pbs;https://cran.r-project.org/web/packages/pbs/index.html;10.1186/s12859-019-3251-1;It allows us to retain version control with a config file and pbs script detailing particular options and versions used in the workflow
pbs;https://cran.r-project.org/web/packages/pbs/index.html;10.1371/journal.pone.0198295;For the natural splines, the procedure ns from the package splines (base package) were used, and for the periodic splines, the procedure pbs from the package pbs (version 1.1) was used.
ATR;https://cran.r-project.org/web/packages/ATR/index.html;10.1186/1471-2105-9-S5-S5;• the number of new terms extracted by ATR with a link to the list of terms sorted by their C-values.
ATR;https://cran.r-project.org/web/packages/ATR/index.html;10.1155/2013/952835;The ATR software produces a generic image of the individual being screened that is the same as the images produced for all other screened individuals [18–20]
ATR;https://cran.r-project.org/web/packages/ATR/index.html;10.1371/journal.pone.0094747;Anti-expressions were created from these photographs using computer-morphing software (FUTON System, ATR) on a Linux computer
jetpack;https://cran.r-project.org/web/packages/jetpack/index.html,https://github.com/ankane/jetpack;10.3390/s20113249;Each card uses the same SDK, jetpack 4.3, and runs the same Pytorch 1.3 version
aTSA;https://cran.r-project.org/web/packages/aTSA/index.html;10.3390/s21020436;The main R packages used were aTSA [42], forecast [43,44], mixOmics [45,46], rugarch [37,47], strucchange [48], tseries [49], and QuantTools [33].
aTSA;https://cran.r-project.org/web/packages/aTSA/index.html;10.3390/s21134377;The main R software packages [29] (version 4.3) used to carry out the statistical analyses were: mixOmics [30,31], aTSA [32], forecast [33,34], strucchange [35], tseries [36], moments [37], PerformanceAnalytics [38], NbClust [39] and QuantTools [40].
tau;https://cran.r-project.org/web/packages/tau/index.html;10.1186/s12859-015-0657-2;To achieve this the discriminative n-grams from a training set of serine centered phosphopetides belonging to 10 datasets (two from each species) were computed and their normalized frequencies recorded: first, n-grams of varying size (6 to 21 mer) were extracted from each dataset’s serine centered phosphopetide sequences of 21 length using the ‘tau’ r package
tau;https://cran.r-project.org/web/packages/tau/index.html;10.7554/eLife.20944;1) The (qualitative) definition of tau_tutor could still be much clearer
pytplot;https://pypi.org/project/pytplot,https://github.com/MAVENSDC/pytplot;10.1007/s11214-018-0576-4;Under the PySPEDAS structure, “*_load_xxx” routines have been developed to access CDF files and import data to populate pytplot variables in a generic way
ldr;https://pypi.org/project/ldr,https://github.com/ekrekr/pyldr;10.1002/sim.6983;This function relies on the R‐INLA and ldr packages 54, 69
eye;https://pypi.org/project/eye,http://github.com/davisagli/eye;10.16910/jemr.12.2.3;Prior to delivery of data, eye tracker software may apply filtering to correct for noise
eye;https://pypi.org/project/eye,http://github.com/davisagli/eye;10.1523/ENEURO.0308-19.2019;Eye movement data were preprocessed to remove blinks (as recorded by the eye-tracker software)
searchtweets;https://pypi.org/project/searchtweets,https://github.com/twitterdev/search-tweets-python;10.2196/21978;This search used keywords and specific hashtags (#) such as coronavirus, covid_19, 2019-nCov, and covid-19 in the English language using the searchtweets tool [22]
searchtweets;https://pypi.org/project/searchtweets,https://github.com/twitterdev/search-tweets-python;10.3390/ijerph18094543;Twitter data were downloaded with use of searchtweets [47], the official Twitter application for Python, and tweets were parsed with the use of tweet parser module [48]
dnachisel;https://pypi.org/project/dnachisel,https://github.com/Edinburgh-Genome-Foundry/DnaChisel;10.7554/eLife.68068;In particular, we used the Python package dnachisel 1.4.1 (Zulkower and Rosser, 2020) to optimize the following objectives:
lsa;https://pypi.org/project/lsa;10.1371/journal.pone.0143748;The entire text preprocessing was implemented with the use of the R software and its standard packages tm (a widely used package for text mining that allows us to deal with collections of textual data in a convenient way) and lsa (a standard package for latent semantic analysis)
lsa;https://pypi.org/project/lsa;10.7554/eLife.38579;Cosine similarity was calculated using the lsa (v0.73.1) (Wild, 2015) function ‘cosine’
lsa;https://pypi.org/project/lsa;10.3390/cells9030779;Cosine similarity was then calculated for each pair of vectors using the cosine function from the lsa [67] v0.73.1 R package.
max;https://pypi.org/project/max,https://github.com/upcnet/max;10.3390/ijms21103591;max version 2.0 [32] and GenomicRanges [80] was used to count reads and output a matrix containing gene counts for each sample
max;https://pypi.org/project/max,https://github.com/upcnet/max;10.1111/1755-0998.13362;"thaliana ARR17 gene (Potri.019G133600; reviewed in Müller et al., 2020) has been proposed and confirmed to be involved in sex‐determination in Populus (see Introduction), we also blasted its sequence against our assembled genome with “tblastn ‐max_target_seqs 5 ‐evalue 1e‐5” to identify possible homologous intact or pseudogene copies."
max;https://pypi.org/project/max,https://github.com/upcnet/max;10.1186/s12859-019-2847-9;The putative tumor suppressor gene EP300 ranks in the 5th by our method while 73th in Diffusion, 135th in Muf_max, 175th by DawnRank and even neglectes by Intdriver
mmpdb;https://pypi.org/project/mmpdb,https://github.com/rdkit/mmpdb;10.3390/ijms22169099;To do so, we use “mmpdb” to build the structural transformation rule database from the original NFAs library, also the database together with our new NFAs library
mmpdb;https://pypi.org/project/mmpdb,https://github.com/rdkit/mmpdb;10.3390/ijms22169099;Thus, we further use the mmpdb [55], an open-source platform, for matched molecular pair (MMP) analysis
vagabond;https://pypi.org/project/vagabond,https://github.com/gnulnx/vagabond.git;10.1107/S2059798321000826;The vagabond GUI requires two inputs: a reflection list supplied as an MTZ file and atomic coordinates supplied as a PDB file
emtable;https://pypi.org/project/emtable,https://github.com/delarosatrevin/emtable;10.1107/S2059798321001856;Secondly, a new STAR-file parser emtable (de la Rosa-Trevín & Sharov, 2020 ▸) has been developed to simplify and speed up metadata conversion between Scipion and RELION, replac­ing the functions of the plugin for XMIPP (de la Rosa-Trevín et al., 2013 ▸) that was previously used for this task
