,id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric,language_metric,average,min,max
296,3133,knitr,10.1080/17453674.2019.1624339,"5.1-3) for survival modelling, knitr (v","Jabbar Mohammed,Sebastian Mukka,Carl‐Johan Hedbeck,Ghazi Chammout,Max Gordon,Olof Sköldenberg","Medicine,Periprosthetic,Orthopedic surgery,Prospective cohort study,Surgery,Arthroplasty","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://cran.r-project.org/package=knitr,1,knitr,"Yihui Xie, Abhraneel Sarma, Adam Vogt, Alastair Andrew, Alex Zvoleff, Amar Al-Zubaidi, Andre Simon, Aron Atkins, Aaron Wolen, Ashley Manton, Atsushi Yasumoto, Ben Baumer, Brian Diggs, Brian Zhang, Bulat Yapparov, Cassio Pereira, Christophe Dervieux, David Hall, David Hugh-Jones, David Robinson, Doug Hemken, Duncan Murdoch, Elio Campitelli, Ellis Hughes, Emily Riederer, Fabian Hirschmann, Fitch Simeon, Forest Fang, Frank E, Garrick Aden-Buie, Gregoire Detrez, Hadley Wickham, Hao Zhu, Heewon Jeon, Henrik Bengtsson, Hiroaki Yutani, Ian Lyttle, Hodges Daniel, Jacob Bien, Jake Burkhead, James Manton, Jared Lander, Jason Punyon, Javier Luraschi, Jeff Arnold, Jenny Bryan, Jeremy Ashkenas, Jeremy Stephens, Jim Hester, Joe Cheng, Johannes Ranke, John Honaker, John Muschelli, Jonathan Keane, JJ Allaire, Johan Toloe, Jonathan Sidi, Joseph Larmarange, Julien Barnier, Kaiyin Zhong, Kamil Slowikowski, Karl Forner, Kevin K., Kirill Mueller, Kohske Takahashi, Lorenz Walthert, Lucas Gallindo, Marius Hofert, Martin Modrák, Michael Chirico, Michael Friendly, Michal Bojanowski, Michel Kuhlmann, Miller Patrick, Nacho Caballero, Nick Salkowski, Niels Richard Hansen, Noam Ross, Obada Mahdi, Pavel N. Krivitsky, Pedro Faria, Qiang Li, Ramnath Vaidyanathan, Richard Cotton, Robert Krzyzanowski, Rodrigo Copetti, Romain Francois, Ruaridh Williamson, Sagiru Mati, Scott Kostyshak, Sebastian Meyer, Sietse Brouwer, Simon de, Sylvain Rousseau, Taiyun Wei, Thibaut Assus, Thibaut Lamadon, Thomas Leeper, Tim Mastny, Tom Torsney-Weir, Trevor Davis, Viktoras Veitas, Weicheng Zhu, Wush Wu, Zachary Foster, Zhian N. Kamvar, Posit Software, PBC cph","dynamic report generation, purpose tool",Provides a general-purpose tool for dynamic report generation in R using Literate Programming techniques.,1.0,0.5364835956198505,0.2213889807462692,0.0624198354780674,,0.4550731029610467,0.0624198354780674,1.0
297,3142,knitr,10.1136/bmjopen-2019-031251,"All analyses were performed using the R statistical language (R Foundation for Statistical Computing, Vienna, Austria, V.3.5.3 with packages knitr, Gmisc, ggplot2, tidyverse, intubate).","Robert Luben,Shabina Hayat,Anthony P. Khawaja,Nicholas J. Wareham,Paul D.P. Pharoah,Kay‐Tee Khaw","Medicine,EPIC,Epidemiology,Cohort","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://github.com/yihui/knitr,1,knitr,Yihui Xie,"dynamic-documents, knitr, literate-programming, r, r-package, rmarkdown, sweave",A general-purpose tool for dynamic report generation in R,1.0,0.4659498207885305,0.2768576145172119,0.0571864545345306,1.0,0.5599987779680546,0.0571864545345306,1.0
298,3144,knitr,10.1136/bmjopen-2019-031251,"All analyses were performed using the R statistical language (R Foundation for Statistical Computing, Vienna, Austria, V.3.5.3 with packages knitr, Gmisc, ggplot2, tidyverse, intubate).","Robert Luben,Shabina Hayat,Anthony P. Khawaja,Nicholas J. Wareham,Paul D.P. Pharoah,Kay‐Tee Khaw","Medicine,EPIC,Epidemiology,Cohort","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://cran.r-project.org/package=knitr,1,knitr,"Yihui Xie, Abhraneel Sarma, Adam Vogt, Alastair Andrew, Alex Zvoleff, Amar Al-Zubaidi, Andre Simon, Aron Atkins, Aaron Wolen, Ashley Manton, Atsushi Yasumoto, Ben Baumer, Brian Diggs, Brian Zhang, Bulat Yapparov, Cassio Pereira, Christophe Dervieux, David Hall, David Hugh-Jones, David Robinson, Doug Hemken, Duncan Murdoch, Elio Campitelli, Ellis Hughes, Emily Riederer, Fabian Hirschmann, Fitch Simeon, Forest Fang, Frank E, Garrick Aden-Buie, Gregoire Detrez, Hadley Wickham, Hao Zhu, Heewon Jeon, Henrik Bengtsson, Hiroaki Yutani, Ian Lyttle, Hodges Daniel, Jacob Bien, Jake Burkhead, James Manton, Jared Lander, Jason Punyon, Javier Luraschi, Jeff Arnold, Jenny Bryan, Jeremy Ashkenas, Jeremy Stephens, Jim Hester, Joe Cheng, Johannes Ranke, John Honaker, John Muschelli, Jonathan Keane, JJ Allaire, Johan Toloe, Jonathan Sidi, Joseph Larmarange, Julien Barnier, Kaiyin Zhong, Kamil Slowikowski, Karl Forner, Kevin K., Kirill Mueller, Kohske Takahashi, Lorenz Walthert, Lucas Gallindo, Marius Hofert, Martin Modrák, Michael Chirico, Michael Friendly, Michal Bojanowski, Michel Kuhlmann, Miller Patrick, Nacho Caballero, Nick Salkowski, Niels Richard Hansen, Noam Ross, Obada Mahdi, Pavel N. Krivitsky, Pedro Faria, Qiang Li, Ramnath Vaidyanathan, Richard Cotton, Robert Krzyzanowski, Rodrigo Copetti, Romain Francois, Ruaridh Williamson, Sagiru Mati, Scott Kostyshak, Sebastian Meyer, Sietse Brouwer, Simon de, Sylvain Rousseau, Taiyun Wei, Thibaut Assus, Thibaut Lamadon, Thomas Leeper, Tim Mastny, Tom Torsney-Weir, Trevor Davis, Viktoras Veitas, Weicheng Zhu, Wush Wu, Zachary Foster, Zhian N. Kamvar, Posit Software, PBC cph","dynamic report generation, purpose tool",Provides a general-purpose tool for dynamic report generation in R using Literate Programming techniques.,1.0,0.5400678250105314,0.2814700603485107,0.0312680453062057,1.0,0.5705611861330496,0.0312680453062057,1.0
299,3177,knitr,10.12688/f1000research.13049.2,"The framework outputs a file collection that includes a dynamically generated PDF report using R, knitr, and LaTeX, as well as publication-ready table and figure files","Travis L. Jensen,Michael Frasketi,Kevin P. Conway,Leigh Villarroel,Heather Hill,Konstantinos Krampis,Johannes B. Goll","Bioconductor,Computer science,Cloud computing,RNA-Seq","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://cran.r-project.org/package=knitr,1,knitr,"Yihui Xie, Abhraneel Sarma, Adam Vogt, Alastair Andrew, Alex Zvoleff, Amar Al-Zubaidi, Andre Simon, Aron Atkins, Aaron Wolen, Ashley Manton, Atsushi Yasumoto, Ben Baumer, Brian Diggs, Brian Zhang, Bulat Yapparov, Cassio Pereira, Christophe Dervieux, David Hall, David Hugh-Jones, David Robinson, Doug Hemken, Duncan Murdoch, Elio Campitelli, Ellis Hughes, Emily Riederer, Fabian Hirschmann, Fitch Simeon, Forest Fang, Frank E, Garrick Aden-Buie, Gregoire Detrez, Hadley Wickham, Hao Zhu, Heewon Jeon, Henrik Bengtsson, Hiroaki Yutani, Ian Lyttle, Hodges Daniel, Jacob Bien, Jake Burkhead, James Manton, Jared Lander, Jason Punyon, Javier Luraschi, Jeff Arnold, Jenny Bryan, Jeremy Ashkenas, Jeremy Stephens, Jim Hester, Joe Cheng, Johannes Ranke, John Honaker, John Muschelli, Jonathan Keane, JJ Allaire, Johan Toloe, Jonathan Sidi, Joseph Larmarange, Julien Barnier, Kaiyin Zhong, Kamil Slowikowski, Karl Forner, Kevin K., Kirill Mueller, Kohske Takahashi, Lorenz Walthert, Lucas Gallindo, Marius Hofert, Martin Modrák, Michael Chirico, Michael Friendly, Michal Bojanowski, Michel Kuhlmann, Miller Patrick, Nacho Caballero, Nick Salkowski, Niels Richard Hansen, Noam Ross, Obada Mahdi, Pavel N. Krivitsky, Pedro Faria, Qiang Li, Ramnath Vaidyanathan, Richard Cotton, Robert Krzyzanowski, Rodrigo Copetti, Romain Francois, Ruaridh Williamson, Sagiru Mati, Scott Kostyshak, Sebastian Meyer, Sietse Brouwer, Simon de, Sylvain Rousseau, Taiyun Wei, Thibaut Assus, Thibaut Lamadon, Thomas Leeper, Tim Mastny, Tom Torsney-Weir, Trevor Davis, Viktoras Veitas, Weicheng Zhu, Wush Wu, Zachary Foster, Zhian N. Kamvar, Posit Software, PBC cph","dynamic report generation, purpose tool",Provides a general-purpose tool for dynamic report generation in R using Literate Programming techniques.,1.0,0.5307987083050151,0.603722333908081,0.0671347975730896,1.0,0.6403311679572371,0.0671347975730896,1.0
300,3186,knitr,10.3390/jintelligence6030041,"All analyses were conducted in R [71] using RStudio [72] and the packages psych [73], lm.beta [74], knitr [75], apaTables [76], caret [77], tidyverse [78], and readr [79]","Matthias Ziegler,Aaron Peikert","Cognition,Perspective (graphical),Set (abstract data type),Psychology,Cognitive psychology,Predictive validity,German","https://cran.r-project.org/package=knitr, https://github.com/yihui/knitr, https://github.com/cran/knitr",https://github.com/yihui/knitr,1,knitr,Yihui Xie,"dynamic-documents, knitr, literate-programming, r, r-package, rmarkdown, sweave",A general-purpose tool for dynamic report generation in R,1.0,0.4425925925925926,0.2253042757511139,0.0765764117240905,1.0,0.5488946560135595,0.0765764117240905,1.0
301,3229,logspline,10.1038/s41387-021-00154-3,"For calculating tail probabilities on permutation tests, the logspline-library was used","Yasaman Shahkhalili,Cathríona R. Monnard,Dominik Grathwohl,Julien Sauser,Maurice Beaumont,Corinne Ammon Zufferey,Katherine Macé","Postprandial,Medicine,Glycemic,Infant formula,Lactose,Insulin,Casein,Whey protein,Hydrolyzed protein","https://cran.r-project.org/package=logspline, https://github.com/cran/logspline",https://cran.r-project.org/package=logspline,1,logspline,"Charles Kooperberg, Cleve Moler, Jack Dongarra","stone et al, logspline density estimation, contains routines",Contains routines for logspline density estimation. The function oldlogspline() uses the same algorithm as the logspline package version 1.0.x; i.e. the Kooperberg and Stone (1992) algorithm (with an improved interface).  The recommended routine logspline() uses an algorithm from Stone et al (1997)  <DOI:10.1214/aos/1031594728>.,1.0,0.618030303030303,0.4211515784263611,-0.0619275420904159,,0.494313584841562,-0.0619275420904159,1.0
302,3234,logspline,10.1038/s41387-021-00154-3,"For calculating tail probabilities on permutation tests, the logspline-library was used","Yasaman Shahkhalili,Cathríona R. Monnard,Dominik Grathwohl,Julien Sauser,Maurice Beaumont,Corinne Ammon Zufferey,Katherine Macé","Postprandial,Medicine,Glycemic,Infant formula,Lactose,Insulin,Casein,Whey protein,Hydrolyzed protein","https://cran.r-project.org/package=logspline, https://github.com/cran/logspline",https://github.com/cran/logspline,1,logspline,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  logspline — Routines for Logspline Density Estimation,1.0,0.594,0.3051846623420715,0.0863890200853347,,0.4963934206068515,0.0863890200853347,1.0
303,3238,logspline,10.1186/s12870-019-1791-1,"All the statistical analyses and plots were performed using both Past multivariate statistics software package v3.0 [63] and the computing environment R 3.5.1 (R Development Core Team, 2005) with the following packages: ‘dplyr’, ‘fitdistrplus’, ‘ggplot2’, ‘logspline’, ‘multcomp’, ‘nsRFA’, and ‘Rmisc’.","Gennaro Carotenuto,Ivan Sciascia,Ludovica Oddi,Veronica Volpe,Andrea Genre","Medicago truncatula,Biology,Endoreduplication,Cell biology,Symbiosis,Mutant","https://cran.r-project.org/package=logspline, https://github.com/cran/logspline",https://cran.r-project.org/package=logspline,1,logspline,"Charles Kooperberg, Cleve Moler, Jack Dongarra","stone et al, logspline density estimation, contains routines",Contains routines for logspline density estimation. The function oldlogspline() uses the same algorithm as the logspline package version 1.0.x; i.e. the Kooperberg and Stone (1992) algorithm (with an improved interface).  The recommended routine logspline() uses an algorithm from Stone et al (1997)  <DOI:10.1214/aos/1031594728>.,1.0,0.6132853632853633,0.3075220882892608,-0.0133993839845061,1.0,0.5814816135180236,-0.0133993839845061,1.0
304,3243,logspline,10.1186/s12870-019-1791-1,"All the statistical analyses and plots were performed using both Past multivariate statistics software package v3.0 [63] and the computing environment R 3.5.1 (R Development Core Team, 2005) with the following packages: ‘dplyr’, ‘fitdistrplus’, ‘ggplot2’, ‘logspline’, ‘multcomp’, ‘nsRFA’, and ‘Rmisc’.","Gennaro Carotenuto,Ivan Sciascia,Ludovica Oddi,Veronica Volpe,Andrea Genre","Medicago truncatula,Biology,Endoreduplication,Cell biology,Symbiosis,Mutant","https://cran.r-project.org/package=logspline, https://github.com/cran/logspline",https://github.com/cran/logspline,1,logspline,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  logspline — Routines for Logspline Density Estimation,1.0,0.518018018018018,0.216362714767456,0.1120893806219101,0.0,0.3692940226814768,0.0,1.0
305,3247,logspline,10.3390/ijerph18189589,"For statistical inference, the Savage-Dickey Bayes Factors (BF10) were computed [73,74] by using the package logspline 2.1.15 [75]","Valentina Moro,Michela Corbella,Silvio Ionta,Federico Ferrari,Michele Scandola","Spinal cord injury,Cognition,Physical medicine and rehabilitation","https://cran.r-project.org/package=logspline, https://github.com/cran/logspline",https://cran.r-project.org/package=logspline,1,logspline,"Charles Kooperberg, Cleve Moler, Jack Dongarra","stone et al, logspline density estimation, contains routines",Contains routines for logspline density estimation. The function oldlogspline() uses the same algorithm as the logspline package version 1.0.x; i.e. the Kooperberg and Stone (1992) algorithm (with an improved interface).  The recommended routine logspline() uses an algorithm from Stone et al (1997)  <DOI:10.1214/aos/1031594728>.,1.0,0.6344824765877397,0.3685001134872436,-0.0189611427485942,,0.4960053618315972,-0.0189611427485942,1.0
306,3252,logspline,10.3390/ijerph18189589,"For statistical inference, the Savage-Dickey Bayes Factors (BF10) were computed [73,74] by using the package logspline 2.1.15 [75]","Valentina Moro,Michela Corbella,Silvio Ionta,Federico Ferrari,Michele Scandola","Spinal cord injury,Cognition,Physical medicine and rehabilitation","https://cran.r-project.org/package=logspline, https://github.com/cran/logspline",https://github.com/cran/logspline,1,logspline,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  logspline — Routines for Logspline Density Estimation,1.0,0.6004273504273504,0.2312606126070022,0.0431983731687068,,0.4687215840507649,0.0431983731687068,1.0
307,3256,lubridate,10.1007/s00228-020-03052-2,"R-studio (version 1.2.1335) with the packages dplyr, readr, lubridate, stringr, openxlsx, comorbidity, table 1, geepack, ggplot2, grid, and gridExtra was used for the data scripts, analysis, and visualization.","Birgit A. Damoiseaux‐Volman,Stephanie Medlock,Kimmy Raven,Danielle Sent,Johannes A. Romijn,Nathalie van der Velde,Ameen Abu‐Hanna",Medicine,"https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate",https://cran.r-project.org/package=lubridate,1,lubridate,"Vitalie Spinu, Garrett Grolemund, Hadley Wickham, Davis Vaughan, Ian Lyttle, Imanuel Costigan, Jason Law, Doug Mitarotonda, Joseph Larmarange, Jonathan Boiser, Chel Hee Lee","user friendly parsing, time data, span objects, memorable syntax, makes working","Functions to work with date-times and time-spans: fast and user friendly parsing of date-time data, extraction and updating of components of a date-time (years, months, days, hours, minutes, and seconds), algebraic manipulation on date-time and time-span objects. The 'lubridate' package has a consistent and memorable syntax that makes working with dates easy and fun.",1.0,0.7301635372501515,0.3293555378913879,0.0175395905971527,1.0,0.6154117331477384,0.0175395905971527,1.0
308,3262,lubridate,10.1007/s00228-020-03052-2,"R-studio (version 1.2.1335) with the packages dplyr, readr, lubridate, stringr, openxlsx, comorbidity, table 1, geepack, ggplot2, grid, and gridExtra was used for the data scripts, analysis, and visualization.","Birgit A. Damoiseaux‐Volman,Stephanie Medlock,Kimmy Raven,Danielle Sent,Johannes A. Romijn,Nathalie van der Velde,Ameen Abu‐Hanna",Medicine,"https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate",https://github.com/cran/lubridate,1,lubridate,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  lubridate — Make Dealing with Dates a Little Easier. Homepage: https://lubridate.tidyverse.org, https://github.com/tidyverse/lubridate  Report bugs for this package: https://github.com/tidyverse/lubridate/issues",1.0,0.5104986876640419,0.3375444412231445,0.0559220612049102,1.0,0.5807930380184193,0.0559220612049102,1.0
309,3267,lubridate,10.1038/s41598-021-87837-0,"""All the analyses described above were performed using R and its packages, including the following: """"tidyverse"""" (for data wrangling and visualization), """"igraph"""" (for network analysis), """"lubridate"""" (for handling date), """"ggraph"""" (for visualization), """"slam"""" (for data wrangling), and """"poweRlaw"""" (for analyzing power law distribution).""","Wonkwang Jo,Dukjin Chang,Myoungsoon You,Ghi-Hoon Ghim","Contact tracing,Coronavirus disease 2019 (COVID-19),Metropolitan area,Metric (unit),Social network analysis,Social network (sociolinguistics)","https://cran.r-project.org/package=lubridate, https://github.com/tidyverse/lubridate, https://github.com/cran/lubridate",https://github.com/tidyverse/lubridate,1,lubridate,tidyverse,"date, date-time, r",Make working with dates in R just that little bit easier,1.0,0.4233053808525506,0.2660033404827118,0.0576291531324386,1.0,0.5493875748935402,0.0576291531324386,1.0
