id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric,language_metric,average,min,max,language,metadata_language
4051,openrouteservice,10.3389/fped.2020.00395,"Due to the limit in travel data requests per time when using openrouteservice, we calculated travel time and distance from a random sample of about 28% of the random points of each country (Germany: 100,000 points; Ireland: 20,000 points; UK: 70,000 points) to the nearest provider for each type of pediatric service","Nicolas Terliesner,Dariusz Lesniowski,Alexandra Krasnikova,Martin Körte,Mirjam Terliesner,Marcus Mall,Katalin Dittrich","Medicine,Pediatric urology","https://pypi.org/project/openrouteservice/, https://github.com/GIScience/openrouteservice-py",https://pypi.org/project/openrouteservice/,1,openrouteservice,Nils Nolde,"routing, accessibility, router, OSM, ORS, openrouteservice, openstreetmap, isochrone, POI, elevation, DEM",Python client for requests to openrouteservice API services,1.0,0.5615819209039548,0.2412617206573486,-0.0129923913627862,,0.4474628125496293,-0.0129923913627862,1.0,,Python
4057,openrouteservice,10.3389/fped.2020.00395,"Then, using openrouteservice, we calculated travel time and travel distance by car from each random point to the nearest provider of each service","Nicolas Terliesner,Dariusz Lesniowski,Alexandra Krasnikova,Martin Körte,Mirjam Terliesner,Marcus Mall,Katalin Dittrich","Medicine,Pediatric urology","https://pypi.org/project/openrouteservice/, https://github.com/GIScience/openrouteservice-py",https://github.com/GIScience/openrouteservice,1,openrouteservice,GIScience Research Group and HeiGIT,"directions-api, isochrones, matrix, openstreetmap, osm, routing, routing-engine",🌍 The open source route planner api with plenty of features.,1.0,0.5185992287687203,0.4342671036720276,-0.029966028407216,,0.480725076008383,-0.029966028407216,1.0,,Java
4059,openrouteservice,10.3389/fped.2020.00395,"Then, using openrouteservice, we calculated travel time and travel distance by car from each random point to the nearest provider of each service","Nicolas Terliesner,Dariusz Lesniowski,Alexandra Krasnikova,Martin Körte,Mirjam Terliesner,Marcus Mall,Katalin Dittrich","Medicine,Pediatric urology","https://pypi.org/project/openrouteservice/, https://github.com/GIScience/openrouteservice-py",https://github.com/GIScience/openrouteservice-py,1,openrouteservice-py,GIScience Research Group and HeiGIT,"api, directions-api, geocoding-api, isochrones, python, routing-engine",:snake: The Python API to consume openrouteservice(s) painlessly!,0.968421052631579,0.5185992287687203,0.3973514139652252,0.0439426861703395,,0.482078595383966,0.0439426861703395,0.968421052631579,,Python
4061,openrouteservice,10.3389/fped.2020.00395,"Then, using openrouteservice, we calculated travel time and travel distance by car from each random point to the nearest provider of each service","Nicolas Terliesner,Dariusz Lesniowski,Alexandra Krasnikova,Martin Körte,Mirjam Terliesner,Marcus Mall,Katalin Dittrich","Medicine,Pediatric urology","https://pypi.org/project/openrouteservice/, https://github.com/GIScience/openrouteservice-py",https://pypi.org/project/openrouteservice/,1,openrouteservice,Nils Nolde,"routing, accessibility, router, OSM, ORS, openrouteservice, openstreetmap, isochrone, POI, elevation, DEM",Python client for requests to openrouteservice API services,1.0,0.5615819209039548,0.3400931358337402,-0.0129923913627862,,0.4721706663437272,-0.0129923913627862,1.0,,Python
4067,optrees,10.1371/journal.pone.0188972,"To establish the strain comparison order, we constructed a minimum spanning tree (MST) based on the donor region size and location with a custom R-script following the previously published pseudocode [19] supplemented with the R software package optrees [20] and igraph","Cailu Lin,Brad D. Fesi,Michael Marquis,Natalia P. Bosak,Anna Lysenko,Mohammed Amin Koshnevisan,Fujiko Duke,Maria L. Theodorides,Theodore M. Nelson,Amanda H. McDaniel,Mauricio Avigdor,Charles J. Arayata,Lauren Shaw,Alexander A. Bachmanov,Danielle R. Reed","Quantitative trait locus,Congenic,Biology,Genetics,Allele,Candidate gene,Inbred strain,Population","https://cran.r-project.org/web/packages/optrees/index.html, https://github.com/cran/optrees",https://github.com/cran/optrees,1,optrees,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  optrees — Optimal Trees in Weighted Graphs,1.0,0.5887755102040816,0.3635116517543793,0.1526770144701004,1.0,0.6209928352857123,0.1526770144701004,1.0,R,R
4069,optrees,10.1371/journal.pone.0188972,"To establish the strain comparison order, we constructed a minimum spanning tree (MST) based on the donor region size and location with a custom R-script following the previously published pseudocode [19] supplemented with the R software package optrees [20] and igraph","Cailu Lin,Brad D. Fesi,Michael Marquis,Natalia P. Bosak,Anna Lysenko,Mohammed Amin Koshnevisan,Fujiko Duke,Maria L. Theodorides,Theodore M. Nelson,Amanda H. McDaniel,Mauricio Avigdor,Charles J. Arayata,Lauren Shaw,Alexander A. Bachmanov,Danielle R. Reed","Quantitative trait locus,Congenic,Biology,Genetics,Allele,Candidate gene,Inbred strain,Population","https://cran.r-project.org/web/packages/optrees/index.html, https://github.com/cran/optrees",https://cran.r-project.org/web/packages/optrees/index.html,1,optrees,Manuel Fontenla,"minimum cost spanning, finds optimal trees, shortest path tree, tree problems, weighted graphs","Finds optimal trees in weighted graphs. In<U+000a>particular, this package provides solving tools for minimum cost spanning<U+000a>tree problems, minimum cost arborescence problems, shortest path tree<U+000a>problems and minimum cut tree problem.",1.0,0.5537414965986395,0.3069348931312561,-0.0019391104578971,1.0,0.5717474558543997,-0.0019391104578971,1.0,R,R
4077,osmdata,10.1038/s41598-021-82145-z,R package: osmdata,"Emily J. Wilkins,Peter D. Howe,Jordan W. Smith","Visitor pattern,Variation (astronomy),National park,Service (business)","https://cran.r-project.org/package=osmdata, https://github.com/ropensci/osmdata/, https://github.com/cran/osmdata",https://github.com/ropensci/osmdata,1,osmdata,rOpenSci,"cpp, openstreetmap, osm, osm-data, overpass-api, peer-reviewed, r, r-package, rstats",R package for downloading OpenStreetMap data,1.0,0.5840254706533776,0.6881287097930908,0.1512315571308136,1.0,0.6846771475154564,0.1512315571308136,1.0,R,R
4079,osmdata,10.1038/s41598-021-82145-z,R package: osmdata,"Emily J. Wilkins,Peter D. Howe,Jordan W. Smith","Visitor pattern,Variation (astronomy),National park,Service (business)","https://cran.r-project.org/package=osmdata, https://github.com/ropensci/osmdata/, https://github.com/cran/osmdata",https://github.com/cran/osmdata,1,osmdata,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  osmdata — Import 'OpenStreetMap' Data as Simple Features or Spatial Objects. Homepage: https://docs.ropensci.org/osmdata/ (website) https://github.com/ropensci/osmdata/ (devel)  Report bugs for this package: https://github.com/ropensci/osmdata/ ...,1.0,0.6065891472868218,0.6751395463943481,0.1299412250518798,1.0,0.68233398374661,0.1299412250518798,1.0,R,R
4083,osmdata,10.1038/s41598-021-82145-z,R package: osmdata,"Emily J. Wilkins,Peter D. Howe,Jordan W. Smith","Visitor pattern,Variation (astronomy),National park,Service (business)","https://cran.r-project.org/package=osmdata, https://github.com/ropensci/osmdata/, https://github.com/cran/osmdata",https://cran.r-project.org/package=osmdata,1,osmdata,"Mark Padgham, Bob Rudis, Robin Lovelace, Maëlle Salmon, Joan Maspons, Andrew Smith, James Smith, Andrea Gilardi, Enrico Spinielli, Anthony North, Martin Machyna, Marcin Kalicinski, Eli Pousson",,Download and import of 'OpenStreetMap' ('OSM') data as 'sf' or 'sp' objects.  'OSM' data are extracted from the 'Overpass' web server (<https://overpass-api.de/>) and processed with very fast 'C++' routines for return to 'R'.,1.0,0.559151593453919,0.645450234413147,0.2024440765380859,1.0,0.6814091808810303,0.2024440765380859,1.0,R,R
4087,osmdata,10.3390/ijerph17062099,The “osmdata” queries containing keys and values for each mode of transport are listed in annex B,"Martin Otto Paul Ramacher,Matthias Karl","Environmental science,Population,Air pollution,Pollutant,Exposure assessment","https://cran.r-project.org/package=osmdata, https://github.com/ropensci/osmdata/, https://github.com/cran/osmdata",https://github.com/ropensci/osmdata,1,osmdata,rOpenSci,"cpp, openstreetmap, osm, osm-data, overpass-api, peer-reviewed, r, r-package, rstats",R package for downloading OpenStreetMap data,1.0,0.3675213675213675,0.298323392868042,0.1909238398075103,,0.46419215004923,0.1909238398075103,1.0,,R
4089,osmdata,10.3390/ijerph17062099,The “osmdata” queries containing keys and values for each mode of transport are listed in annex B,"Martin Otto Paul Ramacher,Matthias Karl","Environmental science,Population,Air pollution,Pollutant,Exposure assessment","https://cran.r-project.org/package=osmdata, https://github.com/ropensci/osmdata/, https://github.com/cran/osmdata",https://github.com/cran/osmdata,1,osmdata,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  osmdata — Import 'OpenStreetMap' Data as Simple Features or Spatial Objects. Homepage: https://docs.ropensci.org/osmdata/ (website) https://github.com/ropensci/osmdata/ (devel)  Report bugs for this package: https://github.com/ropensci/osmdata/ ...,1.0,0.4978632478632478,0.353666752576828,0.1864935755729675,,0.5095058940032609,0.1864935755729675,1.0,,R
4093,osmdata,10.3390/ijerph17062099,The “osmdata” queries containing keys and values for each mode of transport are listed in annex B,"Martin Otto Paul Ramacher,Matthias Karl","Environmental science,Population,Air pollution,Pollutant,Exposure assessment","https://cran.r-project.org/package=osmdata, https://github.com/ropensci/osmdata/, https://github.com/cran/osmdata",https://cran.r-project.org/package=osmdata,1,osmdata,"Mark Padgham, Bob Rudis, Robin Lovelace, Maëlle Salmon, Joan Maspons, Andrew Smith, James Smith, Andrea Gilardi, Enrico Spinielli, Anthony North, Martin Machyna, Marcin Kalicinski, Eli Pousson",,Download and import of 'OpenStreetMap' ('OSM') data as 'sf' or 'sp' objects.  'OSM' data are extracted from the 'Overpass' web server (<https://overpass-api.de/>) and processed with very fast 'C++' routines for return to 'R'.,1.0,0.5595441595441596,0.4497186243534088,0.2156539261341095,,0.5562291775079194,0.2156539261341095,1.0,,R
4096,panda,10.1186/s13073-021-00904-z,"Other requirements: PLINK v1.9; R packages: shiny, shinyjs, DT, RSQLite, ggplot2, heatmaply, plotly, future; Python packages: panda, scipy, joblib, tqdm, sqlite","Liuyang Wang,Thomas J Balmat,Alejandro L. Antonia,Florica J. Constantine,Ricardo Henao,Thomas W. Burke,Andy Ingham,Micah T. McClain,Ephraim L. Tsalik,Emily R Ko,Geoffrey S. Ginsburg,Mark DeLong,Xiling Shen,Christopher W. Woods,Elizabeth R. Hauser,Dennis C. Ko","Genome-wide association study,Genetic architecture,Biology,Computational biology,Genetic association","https://github.com/pandas-dev/pandas, https://pypi.org/project/pandas/",https://github.com/pandas-dev/pandas,1,pandas,pandas,"alignment, data-analysis, data-science, flexible, pandas, python","Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more",0.9666666666666668,0.508,0.5070309042930603,0.2433844208717346,1.0,0.6450163983662923,0.2433844208717346,1.0,Python,Python
4107,panda,10.1186/s13073-021-00904-z,"Other requirements: PLINK v1.9; R packages: shiny, shinyjs, DT, RSQLite, ggplot2, heatmaply, plotly, future; Python packages: panda, scipy, joblib, tqdm, sqlite","Liuyang Wang,Thomas J Balmat,Alejandro L. Antonia,Florica J. Constantine,Ricardo Henao,Thomas W. Burke,Andy Ingham,Micah T. McClain,Ephraim L. Tsalik,Emily R Ko,Geoffrey S. Ginsburg,Mark DeLong,Xiling Shen,Christopher W. Woods,Elizabeth R. Hauser,Dennis C. Ko","Genome-wide association study,Genetic architecture,Biology,Computational biology,Genetic association","https://github.com/pandas-dev/pandas, https://pypi.org/project/pandas/",https://pypi.org/project/pandas/,1,pandas,,Scientific/Engineering,"Powerful data structures for data analysis, time series, and statistics",0.9666666666666668,,0.2671446800231933,0.2188107669353485,1.0,0.6131555284063022,0.2188107669353485,1.0,Python,Python
4108,panda,10.1371/journal.pone.0228422,1: Load the data using read_csv() function of panda library,"Md. Raihan-Al-Masud,M. Rubaiyat Hossain Mondal","Support vector machine,Artificial intelligence,Feature selection,Computer science,Machine learning,Pattern recognition (psychology),Preprocessor","https://github.com/pandas-dev/pandas, https://pypi.org/project/pandas/",https://github.com/pandas-dev/pandas,1,pandas,pandas,"alignment, data-analysis, data-science, flexible, pandas, python","Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more",0.9666666666666668,0.5156565656565656,0.3798343539237976,0.1850877553224563,,0.5118113353923716,0.1850877553224563,0.9666666666666668,,Python
4119,panda,10.1371/journal.pone.0228422,1: Load the data using read_csv() function of panda library,"Md. Raihan-Al-Masud,M. Rubaiyat Hossain Mondal","Support vector machine,Artificial intelligence,Feature selection,Computer science,Machine learning,Pattern recognition (psychology),Preprocessor","https://github.com/pandas-dev/pandas, https://pypi.org/project/pandas/",https://pypi.org/project/pandas/,1,pandas,,Scientific/Engineering,"Powerful data structures for data analysis, time series, and statistics",0.9666666666666668,,0.1333451569080352,0.2075627744197845,,0.4358581993314955,0.1333451569080352,0.9666666666666668,,Python
4120,panda,10.3389/fcvm.2021.619386,"We used Python version 3.7 as the basic language of the whole model and call numpy, panda, sklearn, xgboost, and Matplotlib libraries to process and model the data","Dongmei Wu,Qiuju Yang,Baohua Su,Hao Jia,MA Hui-rong,Weilan Yuan,Junhui Gao,Feifei Ding,Yue Xu,Huifeng Wang,Jiangman Zhao,Bingqiang Li","Medicine,Internal medicine,Coronary artery disease,Asymptomatic,Diabetes mellitus,Risk factor,Odds ratio,Triglyceride,Cardiology","https://github.com/pandas-dev/pandas, https://pypi.org/project/pandas/",https://github.com/pandas-dev/pandas,1,pandas,pandas,"alignment, data-analysis, data-science, flexible, pandas, python","Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more",0.9666666666666668,0.5655806182121972,0.6156255602836609,0.0344263911247253,1.0,0.6364598472574501,0.0344263911247253,1.0,Python,Python
