name,paragraph,doi,synonyms,language,authors,urls,not_urls
ape,A hierarchical clustering using UPGMA on the euclidean distance matrix between coefficients averaged per taxa is presented as an unrooted tree obtained with the package ape.,10.1038/s41598-021-88964-4,"APE-,apex,APEv,APE1,ape 3.0,ape4,APED,Apes,R-package ‘ape’,APEF,ApEn,Apeg,APEH,R-package “ape”,R-package 'ape,11-beta-hydroxysteroid dehydrogenase deficiency type 2,R-package “ape,ApEN,cortisol 11-beta-ketoreductase deficiency,R-package ‘ape,Apex,ape’,APEG,ApeC,R-package ape,Apel,APES,APEA,APEx,APER,APEP,ape,ape3,APEC,apparent mineralocorticoid excess,Allelic Path Explorer,APEM,Aper,ape”,APEO,r-package ape,ulick syndrome,APEL,APEX,ape 5.0,Analysis of Phylogenetics and Evolution",,"Ana Jesus,Vincent Bonhomme,Allowen Evin,Sarah Ivorra,Raül Soteras,Aurélie Salavert,Ferrán Antolín,Laurent Bouby","https://pypi.org/project/ape/, https://cran.r-project.org/package=ape, https://github.com/cran/ape, https://github.com/emmanuelparadis/ape, https://github.com/henzk/ape","https://cran.r-project.org/package=apexcharter, https://cran.r-project.org/package=alphashape3d, https://github.com/raphamorim/react-ape, https://github.com/dreamRs/apexcharter, https://github.com/cran/apexcharter, https://github.com/RomRider/apexcharts-card, https://github.com/thibautjombart/apex, https://github.com/apexcharts/apexcharts.js, https://github.com/NVIDIA/apex, https://cran.r-project.org/package=apex, https://cran.r-project.org/package=apercu, https://github.com/cran/apex, https://github.com/apexcharts/react-apexcharts, https://github.com/cran/alphashape3d, https://github.com/cran/apercu"
ape,"Prior to inputting the ML trees into PhyDesign, ML trees were converted to rooted ultrametric trees using the “chronos” function in the ape package (Paradis et al., 2004) implemented in R v.4.0.2",10.3389/fpls.2021.712064,"APE-,apex,APEv,APE1,ape 3.0,ape4,APED,Apes,R-package ‘ape’,APEF,ApEn,Apeg,APEH,R-package “ape”,R-package 'ape,11-beta-hydroxysteroid dehydrogenase deficiency type 2,R-package “ape,ApEN,cortisol 11-beta-ketoreductase deficiency,R-package ‘ape,Apex,ape’,APEG,ApeC,R-package ape,Apel,APES,APEA,APEx,APER,APEP,ape,ape3,APEC,apparent mineralocorticoid excess,Allelic Path Explorer,APEM,Aper,ape”,APEO,r-package ape,ulick syndrome,APEL,APEX,ape 5.0,Analysis of Phylogenetics and Evolution",R,"Neng Wei,Oscar A. Pérez‐Escobar,Paul M. Musili,Wei‐Chang Huang,Jun‐Bo Yang,Ai‐Qun Hu,Guang‐Wan Hu,Olwen M. Grace,Qingfeng Wang","https://cran.r-project.org/package=ape, https://github.com/cran/ape","https://pypi.org/project/ape/, https://cran.r-project.org/package=apexcharter, https://cran.r-project.org/package=alphashape3d, https://github.com/raphamorim/react-ape, https://github.com/dreamRs/apexcharter, https://github.com/cran/apexcharter, https://github.com/RomRider/apexcharts-card, https://github.com/thibautjombart/apex, https://github.com/apexcharts/apexcharts.js, https://github.com/emmanuelparadis/ape, https://github.com/NVIDIA/apex, https://github.com/henzk/ape, https://cran.r-project.org/package=apex, https://cran.r-project.org/package=apercu, https://github.com/cran/apex, https://github.com/apexcharts/react-apexcharts, https://github.com/cran/alphashape3d, https://github.com/cran/apercu"
ape,"To obtain the neighbor-joining trees and bootstrap supports across the samples, we used the ‘ape’ package in R (Paradis et al., 2004)",10.7554/eLife.08904,"APE-,apex,APEv,APE1,ape 3.0,ape4,APED,Apes,R-package ‘ape’,APEF,ApEn,Apeg,APEH,R-package “ape”,R-package 'ape,11-beta-hydroxysteroid dehydrogenase deficiency type 2,R-package “ape,ApEN,cortisol 11-beta-ketoreductase deficiency,R-package ‘ape,Apex,ape’,APEG,ApeC,R-package ape,Apel,APES,APEA,APEx,APER,APEP,ape,ape3,APEC,apparent mineralocorticoid excess,Allelic Path Explorer,APEM,Aper,ape”,APEO,r-package ape,ulick syndrome,APEL,APEX,ape 5.0,Analysis of Phylogenetics and Evolution",R,"Alex de Mendoza,Hiroshi Suga,Jon Permanyer,Manuel Irimia,Iñaki Ruiz‐Trillo","https://cran.r-project.org/package=ape, https://github.com/cran/ape, https://github.com/emmanuelparadis/ape","https://pypi.org/project/ape/, https://cran.r-project.org/package=apexcharter, https://cran.r-project.org/package=alphashape3d, https://github.com/raphamorim/react-ape, https://github.com/dreamRs/apexcharter, https://github.com/cran/apexcharter, https://github.com/RomRider/apexcharts-card, https://github.com/thibautjombart/apex, https://github.com/apexcharts/apexcharts.js, https://github.com/NVIDIA/apex, https://github.com/henzk/ape, https://cran.r-project.org/package=apex, https://cran.r-project.org/package=apercu, https://github.com/cran/apex, https://github.com/apexcharts/react-apexcharts, https://github.com/cran/alphashape3d, https://github.com/cran/apercu"
baltic,We accessed the tree in JSON format and traverse the tree using baltic [57],10.1371/journal.ppat.1009849,"baltica,BALT,BalticSTERN,BALTI,BALTICWAY,BALTICA,Baltic-C,BaltiX,BalticAsm,BALTIC-C",,"Katarina M. Braun,Gage K. Moreno,Cassia Wagner,Molly A. Accola,William M. Rehrauer,David Baker,Katia Koelle,David H. O’Connor,Trevor Bedford,Thomas C. Friedrich,Louise H. Moncla","https://pypi.org/project/baltic/, https://github.com/evogytis/baltic","https://github.com/phil8192/ob-analytics, https://github.com/cran/fbati, https://cran.r-project.org/package=batch, https://github.com/ngreifer/cobalt, https://github.com/ropensci/qualtRics, https://github.com/cran/obAnalytics, https://github.com/cran/batch, https://cran.r-project.org/package=cobalt, https://cran.r-project.org/package=qualtRics, https://github.com/cran/cobalt, https://github.com/dieterich-lab/Baltica, https://github.com/omniva-baltic/omniva-api-lib, https://cran.r-project.org/package=fbati, https://github.com/Baltic-RCC/EMF, https://github.com/baltic-racing/Lap_Time_Simulation, https://github.com/cran/qualtRics, https://cran.r-project.org/package=obAnalytics"
baltic,We visualised the tree using baltic with custom python scripts and manual edits [17].,10.2807/1560-7917.ES.2020.25.32.2001410,"baltica,BALT,BalticSTERN,BALTI,BALTICWAY,BALTICA,Baltic-C,BaltiX,BalticAsm,BALTIC-C",Python,"Erik Alm,Eeva Broberg,Thomas R. Connor,Emma B. Hodcroft,Andrey B. Komissarov,Sebastian Maurer‐Stroh,Angeliki Melidou,Richard A. Neher,Áine O’Toole,Dmitriy Pereyaslov","https://pypi.org/project/baltic/, https://github.com/evogytis/baltic","https://github.com/phil8192/ob-analytics, https://github.com/cran/fbati, https://cran.r-project.org/package=batch, https://github.com/ngreifer/cobalt, https://github.com/ropensci/qualtRics, https://github.com/cran/obAnalytics, https://github.com/cran/batch, https://cran.r-project.org/package=cobalt, https://cran.r-project.org/package=qualtRics, https://github.com/cran/cobalt, https://github.com/dieterich-lab/Baltica, https://github.com/omniva-baltic/omniva-api-lib, https://cran.r-project.org/package=fbati, https://github.com/Baltic-RCC/EMF, https://github.com/baltic-racing/Lap_Time_Simulation, https://github.com/cran/qualtRics, https://cran.r-project.org/package=obAnalytics"
baseline,"Data analysis of the Raman spectra and spectral simulations were performed in R [52], using the packages hyperSpec, Ramancal, baseline, and pracma [53,54,55,56]",10.3390/s17081724,"TMSBASELINE,“baseline”,baseliner,baselineCorr.m,BASELINE-1,(BASELINe,rBaseline,SELINE,Baseline_Main,baseline,%ggBaseline,ggBaseline,Baseline-Sim,BASELINe,MEMbaseline,BaselineLD,uBaseline,Baseliner,Baseline,BaseLib,BASEL,3D-baseline,BaselineTracker,BaselineLow,BaselineGP,BASELINE",R,"Eliana Cordero,Florian Korinth,Clara Stiebing,Christoph Krafft,Iwan W. Schie,Jürgen Popp","https://github.com/khliland/baseline, https://github.com/cran/baseline, https://cran.r-project.org/package=baseline","https://pypi.org/project/baseline/, https://github.com/cran/amelie, https://cran.r-project.org/package=aspline, https://github.com/cran/bspline, https://github.com/cran/aspline, https://github.com/DLR-RM/stable-baselines3, https://github.com/openai/baselines, https://cran.r-project.org/package=amelie, https://cran.r-project.org/package=bspline, https://github.com/goepp/aspline, https://github.com/datawhalechina/competition-baseline, https://github.com/DLR-RM/rl-baselines3-zoo, https://github.com/layumi/Person_reID_baseline_pytorch, https://github.com/MathsCell/bspline, https://github.com/dmgass/baseline"
baseline,"The packages ′signal′ [64], ′EMSC′ [65], ′baseline′, [66], and ′minpack.lm′ [67] were utilized and their functions were complemented",10.3390/molecules25081866,"TMSBASELINE,“baseline”,baseliner,baselineCorr.m,BASELINE-1,(BASELINe,rBaseline,SELINE,Baseline_Main,baseline,%ggBaseline,ggBaseline,Baseline-Sim,BASELINe,MEMbaseline,BaselineLD,uBaseline,Baseliner,Baseline,BaseLib,BASEL,3D-baseline,BaselineTracker,BaselineLow,BaselineGP,BASELINE",,"Christian Domes,Timea Frosch,Jürgen Popp,Torsten Frosch","https://pypi.org/project/baseline/, https://github.com/khliland/baseline, https://github.com/cran/baseline, https://github.com/dmgass/baseline, https://cran.r-project.org/package=baseline","https://github.com/cran/amelie, https://cran.r-project.org/package=aspline, https://github.com/cran/bspline, https://github.com/cran/aspline, https://github.com/DLR-RM/stable-baselines3, https://github.com/openai/baselines, https://cran.r-project.org/package=amelie, https://cran.r-project.org/package=bspline, https://github.com/goepp/aspline, https://github.com/datawhalechina/competition-baseline, https://github.com/DLR-RM/rl-baselines3-zoo, https://github.com/layumi/Person_reID_baseline_pytorch, https://github.com/MathsCell/bspline"
baseline,"The preprocessing steps included (i) Raman shift range selection (400 to 1800 cm−1) and data interpolation by local polynomial regression fitting (loess) to a new wavelength axis with a spacing of 2 cm−1, (ii) baseline correction (package baseline [22], method modpolyfit, polynomial degree = 4), (iii) vector normalization",10.1007/s00216-020-03093-7,"TMSBASELINE,“baseline”,baseliner,baselineCorr.m,BASELINE-1,(BASELINe,rBaseline,SELINE,Baseline_Main,baseline,%ggBaseline,ggBaseline,Baseline-Sim,BASELINe,MEMbaseline,BaselineLD,uBaseline,Baseliner,Baseline,BaseLib,BASEL,3D-baseline,BaselineTracker,BaselineLow,BaselineGP,BASELINE",,"Elisa Gurian,Alessia Di Silvestre,Elisa Mitri,Devis Pascut,Claudio Tiribelli,Mauro Giuffrè,Lory Saveria Crocè,Valter Sergo,Alois Bonifacio","https://pypi.org/project/baseline/, https://github.com/khliland/baseline, https://github.com/cran/baseline, https://github.com/dmgass/baseline, https://cran.r-project.org/package=baseline","https://github.com/cran/amelie, https://cran.r-project.org/package=aspline, https://github.com/cran/bspline, https://github.com/cran/aspline, https://github.com/DLR-RM/stable-baselines3, https://github.com/openai/baselines, https://cran.r-project.org/package=amelie, https://cran.r-project.org/package=bspline, https://github.com/goepp/aspline, https://github.com/datawhalechina/competition-baseline, https://github.com/DLR-RM/rl-baselines3-zoo, https://github.com/layumi/Person_reID_baseline_pytorch, https://github.com/MathsCell/bspline"
bda,All the algorithms have been implemented in R and collected in function Zipf.Normalize in package bda.,10.1371/journal.pone.0230594,"BDAT,BDAL,BDAS,bdat,BDAE,BDAV",R,Bin Wang,"https://cran.r-project.org/web/packages/bda/index.html, https://github.com/cran/bda, https://cran.r-project.org/package=bda","https://github.com/avehtari/BDA_course_Aalto, https://github.com/cloudyr/aws.lambda, https://github.com/bda-research/node-crawler, https://cran.r-project.org/package=BDAlgo, https://github.com/cran/GetBCBData, https://github.com/ipea/aebdata, https://cran.r-project.org/package=GetBCBData, https://cran.r-project.org/package=aws.lambda, https://github.com/avehtari/BDA_py_demos, https://github.com/cran/aws.lambda, https://cran.r-project.org/package=aebdata, https://github.com/HERA-Team/baseline_dependent_averaging, https://github.com/bdash-app/bdash, https://github.com/cran/BDAlgo, https://github.com/cran/aebdata, https://github.com/ICT-BDA/EasyML, https://pypi.org/project/bda/, https://github.com/msperlin/GetBCBData"
bda,"Kruskal–Wallis tests, post-hoc analyses, regression analysis and boxplots were conducted in R Studio Version 1.1.463, using the following packages: ggplot; bda; gvlma; and ggstatsplot [69].",10.3390/jpm10040201,"BDAT,BDAL,BDAS,bdat,BDAE,BDAV",R,"Daniele Di Lernia,Marco Lacerenza,Vivien Ainley,Giuseppe Riva","https://cran.r-project.org/web/packages/bda/index.html, https://github.com/cran/bda, https://cran.r-project.org/package=bda","https://github.com/avehtari/BDA_course_Aalto, https://github.com/cloudyr/aws.lambda, https://github.com/bda-research/node-crawler, https://cran.r-project.org/package=BDAlgo, https://github.com/cran/GetBCBData, https://github.com/ipea/aebdata, https://cran.r-project.org/package=GetBCBData, https://cran.r-project.org/package=aws.lambda, https://github.com/avehtari/BDA_py_demos, https://github.com/cran/aws.lambda, https://cran.r-project.org/package=aebdata, https://github.com/HERA-Team/baseline_dependent_averaging, https://github.com/bdash-app/bdash, https://github.com/cran/BDAlgo, https://github.com/cran/aebdata, https://github.com/ICT-BDA/EasyML, https://pypi.org/project/bda/, https://github.com/msperlin/GetBCBData"
bda,Yet I tried and found that the package bda is not available for download purpose,10.1371/journal.pone.0230594,"BDAT,BDAL,BDAS,bdat,BDAE,BDAV",,Bin Wang,"https://cran.r-project.org/web/packages/bda/index.html, https://github.com/cran/bda, https://cran.r-project.org/package=bda","https://github.com/avehtari/BDA_course_Aalto, https://github.com/cloudyr/aws.lambda, https://github.com/bda-research/node-crawler, https://cran.r-project.org/package=BDAlgo, https://github.com/cran/GetBCBData, https://github.com/ipea/aebdata, https://cran.r-project.org/package=GetBCBData, https://cran.r-project.org/package=aws.lambda, https://github.com/avehtari/BDA_py_demos, https://github.com/cran/aws.lambda, https://cran.r-project.org/package=aebdata, https://github.com/HERA-Team/baseline_dependent_averaging, https://github.com/bdash-app/bdash, https://github.com/cran/BDAlgo, https://github.com/cran/aebdata, https://github.com/ICT-BDA/EasyML, https://pypi.org/project/bda/, https://github.com/msperlin/GetBCBData"
biglasso,"Technically this step could be done with the biglasso R package, however, the algorithm we use to find a reasonable starting window for λ took around 2.5 min with glmnet and over 1 h with biglasso",10.1186/s12863-017-0533-3,"R package biglasso,biglasso R,glasso",R,"Jaron Arbet,Matt McGue,Snigdhansu Chatterjee,Saonli Basu","https://github.com/cran/biglasso, https://github.com/pbreheny/biglasso, https://github.com/YaohuiZeng/biglasso, https://cran.r-project.org/web/packages/biglasso/index.html, https://cran.r-project.org/package=biglasso","https://cran.r-project.org/package=glasso, https://cran.r-project.org/package=abglasso, https://github.com/alkalait/biglasso, https://github.com/JordanFrecon/BiGLasso, https://github.com/cran/abglasso, https://github.com/cran/higlasso, https://github.com/cran/glasso, https://github.com/BaileyAndrew/BiGLasso-Methods, https://cran.r-project.org/package=higlasso"
biglasso,"The biglasso package [54] uses memory mapping strategies for large p, and this is something we are exploring for ggmix.",10.1371/journal.pgen.1008766,"R package biglasso,biglasso R,glasso",,"Sahir Bhatnagar,Yi Yang,Tianyuan Lu,Erwin Schurr,J. Concepción Loredo‐Osti,Marie Forest,Karim Oualkacha,Celia M.T. Greenwood","https://github.com/cran/biglasso, https://github.com/pbreheny/biglasso, https://github.com/alkalait/biglasso, https://github.com/JordanFrecon/BiGLasso, https://github.com/YaohuiZeng/biglasso, https://github.com/BaileyAndrew/BiGLasso-Methods, https://cran.r-project.org/web/packages/biglasso/index.html, https://cran.r-project.org/package=biglasso","https://cran.r-project.org/package=glasso, https://cran.r-project.org/package=abglasso, https://github.com/cran/abglasso, https://github.com/cran/higlasso, https://github.com/cran/glasso, https://cran.r-project.org/package=higlasso"
biglasso,"To solve the different L1-penalized regressions, we abandoned the glmnet package in favor of another one, biglasso [41]",10.1371/journal.pone.0242927,"R package biglasso,biglasso R,glasso",,"Lotfi Slim,Clément Chatelain,Chloé‐Agathe Azencott,Jean‐Philippe Vert","https://github.com/cran/biglasso, https://github.com/pbreheny/biglasso, https://github.com/alkalait/biglasso, https://github.com/JordanFrecon/BiGLasso, https://github.com/YaohuiZeng/biglasso, https://cran.r-project.org/web/packages/biglasso/index.html, https://cran.r-project.org/package=biglasso","https://cran.r-project.org/package=glasso, https://cran.r-project.org/package=abglasso, https://github.com/cran/abglasso, https://github.com/cran/higlasso, https://github.com/cran/glasso, https://github.com/BaileyAndrew/BiGLasso-Methods, https://cran.r-project.org/package=higlasso"
